08/11 14:34:00 FINE sim.Admin|Log for simulation 1 started
08/11 14:40:00 INFO demand.CampaignImpl|Campaign 72053017 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=7316.327320957797, otherImps=0.0, cost=0.7208827951874244] Reach 3976 ERR 1.2758009292564418 Budget 0.359 Revenue 0.4580125336030626
08/11 14:40:00 FINE agents.DemandAgent|Day 36 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1535349814073483DummyAdnetwork-4: 1.0581438329966488DummyAdnetwork-3: 1.0900166319764726adv1: 1.1628054378896324DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 0.8730446254186436DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 0.7662265853998576
08/11 14:40:00 FINE agents.DemandAgent|Day 36 :Reporting campaign auction results... CampaignImpl [id=1625324144, reachImps=22464, dayStart=37, dayEnd=46, targetSegment=[FEMALE, OLD], videoCoef=2.2029681005594024, mobileCoef=1.9835520129956645, budgetMillis=12418, advertiser=DummyAdnetwork-6]
08/11 14:40:00 FINE agents.DemandAgent|Day 36 :Reporting UCS auction results... DummyAdnetwork-5[efday=36, level=1.0, price=0.19047789198732973] DummyAdnetwork-4[efday=36, level=0.7290000000000001, price=0.1175145004046108] DummyAdnetwork-3[efday=36, level=0.6561000000000001, price=0.10569173892238717] adv1[efday=36, level=0.81, price=0.1460985597411957] DummyAdnetwork-2[efday=36, level=0.5904900000000002, price=0.08543098929907864] DummyAdnetwork-7[efday=36, level=0.5314410000000002, price=0.06943278249483537] DummyAdnetwork-6[efday=36, level=0.9, price=0.16979124797615663] DummyAdnetwork[efday=36, level=0.47829690000000014, price=0.0] 
08/11 14:40:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@5e4db3b3
08/11 14:40:00 INFO agents.DemandAgent|Day 36 :Notifying new campaign opportunity: CampaignImpl [id=1451108681, reachImps=4381, dayStart=38, dayEnd=42, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.8713203676036807, mobileCoef=1.6874687263705614, budgetMillis=0, advertiser=null]
08/11 14:40:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:40:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:40:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:40:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:40:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:40:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:40:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:40:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 555
08/11 14:40:00 INFO sim.Simulation|***** START OF TIME 36 COMPLETE *****
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19214542854431893 Cmp ID: 1451108681 Cmp Bid: 3377
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15537795677454008 Cmp ID: 1451108681 Cmp Bid: 1501
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.18562359777887394 Cmp ID: 1451108681 Cmp Bid: 76
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10756685097343578 Cmp ID: 1451108681 Cmp Bid: 4359
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17902941480953927 Cmp ID: 1451108681 Cmp Bid: 1091
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14179859445613763 Cmp ID: 1451108681 Cmp Bid: 2754
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.184936980816563 Cmp ID: 1451108681 Cmp Bid: 3525
08/11 14:40:01 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.11278095197465665 Cmp ID: 1451108681 Cmp Bid: 3689
08/11 14:40:10 INFO sim.Simulation|***** START OF TIME 37 *****
08/11 14:40:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #829577980 at price 7.175
08/11 14:40:10 INFO demand.CampaignImpl|Applied daily limit for campaign #829577980 at price 7.175
08/11 14:40:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #837147608 at price 14.352
08/11 14:40:10 INFO demand.CampaignImpl|Applied daily limit for campaign #837147608 at price 14.352
08/11 14:40:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1625324144 at price 12.418
08/11 14:40:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1625324144 at price 12.418
08/11 14:40:10 INFO agents.DemandAgent|Day 37 : Auction pending campaign: CampaignImpl [id=1451108681, reachImps=4381, dayStart=38, dayEnd=42, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.8713203676036807, mobileCoef=1.6874687263705614, budgetMillis=0, advertiser=null]
08/11 14:40:10 INFO demand.CampaignImpl|Campaign 1932451907 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=1698.669770889454, otherImps=0.0, cost=0.8431885354362476] Reach 1034 ERR 1.2527061258413161 Budget 0.371 Revenue 0.46475397268712826
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.213037668067729DummyAdnetwork-4: 1.0581438329966488DummyAdnetwork-3: 1.0900166319764726adv1: 1.1628054378896324DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 0.8730446254186436DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 0.7662265853998576
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Reporting campaign auction results... CampaignImpl [id=1451108681, reachImps=4381, dayStart=38, dayEnd=42, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.8713203676036807, mobileCoef=1.6874687263705614, budgetMillis=1365, advertiser=DummyAdnetwork-4]
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Reporting UCS auction results... DummyAdnetwork-5[efday=37, level=0.6561000000000001, price=0.07899856820520078] DummyAdnetwork-4[efday=37, level=0.81, price=0.11903412572916473] DummyAdnetwork-3[efday=37, level=1.0, price=0.18164478719297586] adv1[efday=37, level=0.9, price=0.15495156495167817] DummyAdnetwork-2[efday=37, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=37, level=0.5904900000000002, price=0.06979151568151296] DummyAdnetwork-6[efday=37, level=0.7290000000000001, price=0.10135520221360138] DummyAdnetwork[efday=37, level=0.5314410000000002, price=0.05354254425020042] 
08/11 14:40:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@45f17aba
08/11 14:40:10 INFO agents.DemandAgent|Day 37 :Notifying new campaign opportunity: CampaignImpl [id=1989319068, reachImps=5300, dayStart=39, dayEnd=43, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.355260442283003, mobileCoef=2.3776941853317837, budgetMillis=0, advertiser=null]
08/11 14:40:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:40:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:40:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:40:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:40:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:40:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:40:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:40:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 425
08/11 14:40:10 INFO sim.Simulation|***** START OF TIME 37 COMPLETE *****
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16825101408569854 Cmp ID: 1989319068 Cmp Bid: 2328
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1888515297517046 Cmp ID: 1989319068 Cmp Bid: 1047
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.19680319880379402 Cmp ID: 1989319068 Cmp Bid: 43
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1283968739098935 Cmp ID: 1989319068 Cmp Bid: 4112
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10680722554257344 Cmp ID: 1989319068 Cmp Bid: 4329
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18407634028633585 Cmp ID: 1989319068 Cmp Bid: 327
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16101717792573994 Cmp ID: 1989319068 Cmp Bid: 975
08/11 14:40:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.11266928603798548 Cmp ID: 1989319068 Cmp Bid: 2340
08/11 14:40:20 INFO sim.Simulation|***** START OF TIME 38 *****
08/11 14:40:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #829577980 at price 7.175
08/11 14:40:20 INFO demand.CampaignImpl|Applied daily limit for campaign #829577980 at price 7.175
08/11 14:40:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1451108681 at price 1.365
08/11 14:40:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1451108681 at price 1.365
08/11 14:40:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1625324144 at price 12.418
08/11 14:40:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1625324144 at price 12.418
08/11 14:40:20 INFO agents.DemandAgent|Day 38 : Auction pending campaign: CampaignImpl [id=1989319068, reachImps=5300, dayStart=39, dayEnd=43, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.355260442283003, mobileCoef=2.3776941853317837, budgetMillis=0, advertiser=null]
08/11 14:40:20 INFO demand.CampaignImpl|Campaign 424697553 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=1037.259237227879, otherImps=0.0, cost=0.0547941162132745] Reach 517 ERR 1.2898462726946032 Budget 0.186 Revenue 0.23991140672119618
08/11 14:40:20 FINE agents.DemandAgent|Day 38 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2591228308438533DummyAdnetwork-4: 1.0581438329966488DummyAdnetwork-3: 1.0900166319764726adv1: 1.1628054378896324DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 0.8730446254186436DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 0.7662265853998576
08/11 14:40:20 FINE agents.DemandAgent|Day 38 :Reporting campaign auction results... CampaignImpl [id=1989319068, reachImps=5300, dayStart=39, dayEnd=43, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.355260442283003, mobileCoef=2.3776941853317837, budgetMillis=1198, advertiser=adv1]
08/11 14:40:20 FINE agents.DemandAgent|Day 38 :Reporting UCS auction results... DummyAdnetwork-5[efday=38, level=0.5904900000000002, price=0.06659602433151503] DummyAdnetwork-4[efday=38, level=0.7290000000000001, price=0.11327053048863973] DummyAdnetwork-3[efday=38, level=0.47829690000000014, price=0.0] adv1[efday=38, level=0.6561000000000001, price=0.09303405782267192] DummyAdnetwork-2[efday=38, level=0.9, price=0.16644328273490672] DummyAdnetwork-7[efday=38, level=0.5314410000000002, price=0.057165434848173706] DummyAdnetwork-6[efday=38, level=0.81, price=0.14501382599572682] DummyAdnetwork[efday=38, level=1.0, price=0.18562359777887394] 
08/11 14:40:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@13bd2cc0
08/11 14:40:20 INFO agents.DemandAgent|Day 38 :Notifying new campaign opportunity: CampaignImpl [id=1574412455, reachImps=3246, dayStart=40, dayEnd=42, targetSegment=[OLD], videoCoef=2.602911115439899, mobileCoef=2.109665984171088, budgetMillis=0, advertiser=null]
08/11 14:40:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:40:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:40:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:40:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:40:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:40:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:40:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:40:20 SEVERE demand.CampaignImpl|Campaign #1451108681 impressed while over limit. Current cost: 1.3674111497888304 Budget limit: 1.365
08/11 14:40:20 SEVERE agents.DemandAgent|Day 38 :Campaign limit expired Impressed while over limit: 1451108681, daily limit was: 4381, 1.365 values are: 1588.1156319901786, 1.3674111497888304, total limit was: 2147483647, Infinity total values are: 0.01588.1156319901786, 0.01.3674111497888304
08/11 14:40:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1451108681, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
08/11 14:40:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 527
08/11 14:40:20 INFO sim.Simulation|***** START OF TIME 38 COMPLETE *****
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11303466308422597 Cmp ID: 1574412455 Cmp Bid: 491
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.15233241225185493 Cmp ID: 1574412455 Cmp Bid: 1386
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11523806558426757 Cmp ID: 1574412455 Cmp Bid: 1932
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18118453702970377 Cmp ID: 1574412455 Cmp Bid: 1769
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11536881786195081 Cmp ID: 1574412455 Cmp Bid: 1506
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1982448292826983 Cmp ID: 1574412455 Cmp Bid: 1190
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.14890421817782634 Cmp ID: 1574412455 Cmp Bid: 1910
08/11 14:40:21 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.14256706215316495 Cmp ID: 1574412455 Cmp Bid: 2191
08/11 14:40:30 INFO sim.Simulation|***** START OF TIME 39 *****
08/11 14:40:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1989319068 at price 1.198
08/11 14:40:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1989319068 at price 1.198
08/11 14:40:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #829577980 at price 7.175
08/11 14:40:30 INFO demand.CampaignImpl|Applied daily limit for campaign #829577980 at price 7.175
08/11 14:40:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1451108681 at price 1.365
08/11 14:40:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1451108681 at price 1.365
08/11 14:40:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1625324144 at price 12.418
08/11 14:40:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1625324144 at price 12.418
08/11 14:40:30 INFO agents.DemandAgent|Day 39 : Auction pending campaign: CampaignImpl [id=1574412455, reachImps=3246, dayStart=40, dayEnd=42, targetSegment=[OLD], videoCoef=2.602911115439899, mobileCoef=2.109665984171088, budgetMillis=0, advertiser=null]
08/11 14:40:30 INFO demand.CampaignImpl|Campaign 49424234 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=17972.60172440752, otherImps=0.0, cost=0.0016728168726387106] Reach 10490 ERR 1.2619834757782618 Budget 2.383 Revenue 3.007306622779598
08/11 14:40:30 FINE agents.DemandAgent|Day 39 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2591228308438533DummyAdnetwork-4: 1.0581438329966488DummyAdnetwork-3: 1.0900166319764726adv1: 1.1628054378896324DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1064079356344143DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 0.7662265853998576
08/11 14:40:30 FINE agents.DemandAgent|Day 39 :Reporting campaign auction results... CampaignImpl [id=1574412455, reachImps=3246, dayStart=40, dayEnd=42, targetSegment=[OLD], videoCoef=2.602911115439899, mobileCoef=2.109665984171088, budgetMillis=724, advertiser=DummyAdnetwork]
08/11 14:40:30 FINE agents.DemandAgent|Day 39 :Reporting UCS auction results... DummyAdnetwork-5[efday=39, level=0.81, price=0.13628332140941582] DummyAdnetwork-4[efday=39, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=39, level=0.5904900000000002, price=0.06653008671257007] adv1[efday=39, level=0.9, price=0.16566870625770228] DummyAdnetwork-2[efday=39, level=1.0, price=0.1888515297517046] DummyAdnetwork-7[efday=39, level=0.5314410000000002, price=0.056761738749570786] DummyAdnetwork-6[efday=39, level=0.6561000000000001, price=0.08424118897228114] DummyAdnetwork[efday=39, level=0.7290000000000001, price=0.11738152270786444] 
08/11 14:40:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@60a6fb81
08/11 14:40:30 INFO agents.DemandAgent|Day 39 :Notifying new campaign opportunity: CampaignImpl [id=445059193, reachImps=1561, dayStart=41, dayEnd=43, targetSegment=[OLD, MALE], videoCoef=2.8943871459552915, mobileCoef=1.7972009138961504, budgetMillis=0, advertiser=null]
08/11 14:40:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:40:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:40:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:40:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:40:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:40:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:40:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:40:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 473
08/11 14:40:30 INFO sim.Simulation|***** START OF TIME 39 COMPLETE *****
