08/11 14:45:00 FINE sim.Admin|Log for simulation 2 started
08/11 14:49:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16919870703689904 Cmp ID: 805306358 Cmp Bid: 1864
08/11 14:49:40 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.18396912706479196 Cmp ID: 805306358 Cmp Bid: 2604
08/11 14:49:50 INFO sim.Simulation|***** START OF TIME 29 *****
08/11 14:49:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1943637688 at price 4.887
08/11 14:49:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1943637688 at price 4.887
08/11 14:49:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #456183495 at price 0.737
08/11 14:49:50 INFO demand.CampaignImpl|Applied daily limit for campaign #456183495 at price 0.737
08/11 14:49:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #458366789 at price 1.303
08/11 14:49:50 INFO demand.CampaignImpl|Applied daily limit for campaign #458366789 at price 1.303
08/11 14:49:50 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=805306358, reachImps=9180, dayStart=30, dayEnd=39, targetSegment=[YOUNG, LOW_INCOME, MALE], videoCoef=2.04746895590401, mobileCoef=2.339894235017033, budgetMillis=0, advertiser=null]
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1679483980874388adv1: 1.1054294274718708DummyAdnetwork-2: 1.187210452703087DummyAdnetwork-7: 1.0380518577328783DummyAdnetwork-6: 1.1420198747584838DummyAdnetwork: 1.2290518246542486
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Reporting campaign auction results... CampaignImpl [id=805306358, reachImps=9180, dayStart=30, dayEnd=39, targetSegment=[YOUNG, LOW_INCOME, MALE], videoCoef=2.04746895590401, mobileCoef=2.339894235017033, budgetMillis=2362, advertiser=DummyAdnetwork-6]
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Reporting UCS auction results... DummyAdnetwork-5[efday=29, level=1.0, price=0.18377406628705248] DummyAdnetwork-4[efday=29, level=0.5904900000000002, price=0.07127429620597502] DummyAdnetwork-3[efday=29, level=0.7290000000000001, price=0.11035638209106274] adv1[efday=29, level=0.5314410000000002, price=0.05667856187703871] DummyAdnetwork-2[efday=29, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=29, level=0.9, price=0.1512949133711578] DummyAdnetwork-6[efday=29, level=0.81, price=0.1227940656532174] DummyAdnetwork[efday=29, level=0.6561000000000001, price=0.09100146144413758] 
08/11 14:49:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@f4012bc
08/11 14:49:50 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=1660863266, reachImps=1684, dayStart=31, dayEnd=33, targetSegment=[FEMALE, OLD], videoCoef=2.7914011756999644, mobileCoef=1.7483547366319756, budgetMillis=0, advertiser=null]
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:49:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:49:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:49:50 SEVERE demand.CampaignImpl|Campaign #456183495 impressed while over limit. Current cost: 0.001675947744550305 Budget limit: 0.737
08/11 14:49:50 SEVERE agents.DemandAgent|Day 29 :Campaign limit expired Impressed while over limit: 456183495, daily limit was: 2753, 0.737 values are: 2757.739045597206, 0.001675947744550305, total limit was: 2147483647, Infinity total values are: 0.02757.739045597206, 0.00.001675947744550305
08/11 14:49:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=456183495, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:49:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 477
08/11 14:49:50 INFO sim.Simulation|***** START OF TIME 29 COMPLETE *****
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18242186138958566 Cmp ID: 1660863266 Cmp Bid: 643
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14967006986898163 Cmp ID: 1660863266 Cmp Bid: 1117
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14198604045146407 Cmp ID: 1660863266 Cmp Bid: 1010
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16273111954713018 Cmp ID: 1660863266 Cmp Bid: 639
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.161460699363515 Cmp ID: 1660863266 Cmp Bid: 238
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16557021872546046 Cmp ID: 1660863266 Cmp Bid: 1530
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18225490213305542 Cmp ID: 1660863266 Cmp Bid: 492
08/11 14:49:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1495578851313476 Cmp ID: 1660863266 Cmp Bid: 898
08/11 14:50:00 INFO sim.Simulation|***** START OF TIME 30 *****
08/11 14:50:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1943637688 at price 4.887
08/11 14:50:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1943637688 at price 4.887
08/11 14:50:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #456183495 at price 0.737
08/11 14:50:00 INFO demand.CampaignImpl|Applied daily limit for campaign #456183495 at price 0.737
08/11 14:50:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #805306358 at price 2.362
08/11 14:50:00 INFO demand.CampaignImpl|Applied daily limit for campaign #805306358 at price 2.362
08/11 14:50:00 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=1660863266, reachImps=1684, dayStart=31, dayEnd=33, targetSegment=[FEMALE, OLD], videoCoef=2.7914011756999644, mobileCoef=1.7483547366319756, budgetMillis=0, advertiser=null]
08/11 14:50:00 INFO demand.CampaignImpl|Campaign 298054316 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=2258.7949106757787, otherImps=0.0, cost=0.5760778518935109] Reach 1325 ERR 1.2609261039992294 Budget 0.574 Revenue 0.7237715836955576
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1679483980874388adv1: 1.1054294274718708DummyAdnetwork-2: 1.187210452703087DummyAdnetwork-7: 1.0380518577328783DummyAdnetwork-6: 1.2133636123029312DummyAdnetwork: 1.2290518246542486
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Reporting campaign auction results... CampaignImpl [id=1660863266, reachImps=1684, dayStart=31, dayEnd=33, targetSegment=[FEMALE, OLD], videoCoef=2.7914011756999644, mobileCoef=1.7483547366319756, budgetMillis=492, advertiser=DummyAdnetwork-6]
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Reporting UCS auction results... DummyAdnetwork-5[efday=30, level=0.6561000000000001, price=0.11101127168690948] DummyAdnetwork-4[efday=30, level=0.81, price=0.1490149929224815] DummyAdnetwork-3[efday=30, level=0.5314410000000002, price=0.06274441810464548] adv1[efday=30, level=0.9, price=0.167510904199185] DummyAdnetwork-2[efday=30, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=30, level=0.7290000000000001, price=0.1241405760988194] DummyAdnetwork-6[efday=30, level=0.5904900000000002, price=0.07116779261725126] DummyAdnetwork[efday=30, level=1.0, price=0.1868081994250991] 
08/11 14:50:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@22cbe933
08/11 14:50:00 INFO agents.DemandAgent|Day 30 :Notifying new campaign opportunity: CampaignImpl [id=756140580, reachImps=64096, dayStart=32, dayEnd=41, targetSegment=[LOW_INCOME], videoCoef=2.6976727140332724, mobileCoef=2.482014308227599, budgetMillis=0, advertiser=null]
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:50:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:50:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:50:00 SEVERE demand.CampaignImpl|Campaign #456183495 impressed while over limit. Current cost: 0.0 Budget limit: 0.737
08/11 14:50:00 SEVERE agents.DemandAgent|Day 30 :Campaign limit expired Impressed while over limit: 456183495, daily limit was: 2753, 0.737 values are: 2754.657812811492, 0.0, total limit was: 2147483647, Infinity total values are: 2757.7390455972062754.657812811492, 0.0016759477445503050.0
08/11 14:50:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=456183495, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:50:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 381
08/11 14:50:00 INFO sim.Simulation|***** START OF TIME 30 COMPLETE *****
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19095770728110786 Cmp ID: 756140580 Cmp Bid: 14362
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17633055181698654 Cmp ID: 756140580 Cmp Bid: 56181
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17719636542266107 Cmp ID: 756140580 Cmp Bid: 50262
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17003586365890472 Cmp ID: 756140580 Cmp Bid: 36564
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.18025153896750423 Cmp ID: 756140580 Cmp Bid: 5263
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1273637302493547 Cmp ID: 756140580 Cmp Bid: 51511
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.13337133821246355 Cmp ID: 756140580 Cmp Bid: 9716
08/11 14:50:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1982475610112972 Cmp ID: 756140580 Cmp Bid: 14824
08/11 14:50:10 INFO sim.Simulation|***** START OF TIME 31 *****
08/11 14:50:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1943637688 at price 4.887
08/11 14:50:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1943637688 at price 4.887
08/11 14:50:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1660863266 at price 0.492
08/11 14:50:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1660863266 at price 0.492
08/11 14:50:10 INFO agents.DemandAgent|Day 31 : Auction pending campaign: CampaignImpl [id=756140580, reachImps=64096, dayStart=32, dayEnd=41, targetSegment=[LOW_INCOME], videoCoef=2.6976727140332724, mobileCoef=2.482014308227599, budgetMillis=0, advertiser=null]
08/11 14:50:10 INFO demand.CampaignImpl|Campaign 1833445502 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=17965.869643776085, otherImps=0.0, cost=2.841094777781895] Reach 14360 ERR 1.1599743994382168 Budget 10.579 Revenue 12.271369171656897
08/11 14:50:10 INFO demand.CampaignImpl|Campaign 640869631 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=1435.2584772269831, otherImps=0.0, cost=0.0] Reach 808 ERR 1.2692536904181442 Budget 0.387 Revenue 0.4912011781918218
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1631639988979057adv1: 1.1054294274718708DummyAdnetwork-2: 1.187210452703087DummyAdnetwork-7: 1.176772957344038DummyAdnetwork-6: 1.2133636123029312DummyAdnetwork: 1.2290518246542486
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Reporting campaign auction results... CampaignImpl [id=756140580, reachImps=64096, dayStart=32, dayEnd=41, targetSegment=[LOW_INCOME], videoCoef=2.6976727140332724, mobileCoef=2.482014308227599, budgetMillis=14178, advertiser=DummyAdnetwork-6]
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Reporting UCS auction results... DummyAdnetwork-5[efday=31, level=0.81, price=0.13181220683317546] DummyAdnetwork-4[efday=31, level=0.6561000000000001, price=0.09819853284103887] DummyAdnetwork-3[efday=31, level=0.7290000000000001, price=0.11770484983600246] adv1[efday=31, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=31, level=0.5904900000000002, price=0.08831243559120948] DummyAdnetwork-7[efday=31, level=0.5314410000000002, price=0.07545720332356654] DummyAdnetwork-6[efday=31, level=0.9, price=0.14901319685291442] DummyAdnetwork[efday=31, level=1.0, price=0.18225490213305542] 
08/11 14:50:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@7f0ce43f
08/11 14:50:10 INFO agents.DemandAgent|Day 31 :Notifying new campaign opportunity: CampaignImpl [id=49485980, reachImps=6883, dayStart=33, dayEnd=35, targetSegment=[YOUNG], videoCoef=2.685764536787638, mobileCoef=1.9039347721634061, budgetMillis=0, advertiser=null]
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:50:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:50:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:50:10 SEVERE demand.CampaignImpl|Campaign #1660863266 impressed while over limit. Current cost: 0.0 Budget limit: 0.492
08/11 14:50:10 SEVERE agents.DemandAgent|Day 31 :Campaign limit expired Impressed while over limit: 1660863266, daily limit was: 1684, 0.492 values are: 1684.5197476212777, 0.0, total limit was: 2147483647, Infinity total values are: 0.01684.5197476212777, 0.00.0
08/11 14:50:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1660863266, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:50:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 462
08/11 14:50:10 INFO sim.Simulation|***** START OF TIME 31 COMPLETE *****
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1021154585788743 Cmp ID: 49485980 Cmp Bid: 3811
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1634832802051866 Cmp ID: 49485980 Cmp Bid: 919
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14771493709215727 Cmp ID: 49485980 Cmp Bid: 771
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11459177444166976 Cmp ID: 49485980 Cmp Bid: 2498
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12371406869494223 Cmp ID: 49485980 Cmp Bid: 2584
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19063657261818917 Cmp ID: 49485980 Cmp Bid: 4302
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10208359312780728 Cmp ID: 49485980 Cmp Bid: 266
08/11 14:50:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12860922359916135 Cmp ID: 49485980 Cmp Bid: 4941
08/11 14:50:20 INFO sim.Simulation|***** START OF TIME 32 *****
08/11 14:50:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1943637688 at price 4.887
08/11 14:50:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1943637688 at price 4.887
08/11 14:50:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #756140580 at price 14.178
08/11 14:50:20 INFO demand.CampaignImpl|Applied daily limit for campaign #756140580 at price 14.178
08/11 14:50:20 INFO agents.DemandAgent|Day 32 : Auction pending campaign: CampaignImpl [id=49485980, reachImps=6883, dayStart=33, dayEnd=35, targetSegment=[YOUNG], videoCoef=2.685764536787638, mobileCoef=1.9039347721634061, budgetMillis=0, advertiser=null]
