15/11 11:30:00 FINE sim.Admin|Log for simulation 3 started
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Reporting UCS auction results... DummyAdnetwork-5[efday=26, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=26, level=0.6561000000000001, price=0.08432073594320534] DummyAdnetwork-3[efday=26, level=0.81, price=0.1091326815075538] adv1[efday=26, level=0.5904900000000002, price=0.07140537787786892] DummyAdnetwork-2[efday=26, level=0.7290000000000001, price=0.09683972045855664] DummyAdnetwork-7[efday=26, level=1.0, price=0.18241842988808318] DummyAdnetwork-6[efday=26, level=0.5314410000000002, price=0.05730370814265808] DummyAdnetwork[efday=26, level=0.9, price=0.1561019987120101] 
15/11 11:34:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@2bbf17b8
15/11 11:34:20 INFO agents.DemandAgent|Day 26 :Notifying new campaign opportunity: CampaignImpl [id=2071838830, reachImps=5616, dayStart=28, dayEnd=37, targetSegment=[OLD, FEMALE], videoCoef=2.728174763211004, mobileCoef=1.873674020822746, budgetMillis=0, advertiser=null]
15/11 11:34:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:34:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:34:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:34:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:34:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:34:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:34:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:34:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 390
15/11 11:34:20 INFO sim.Simulation|***** START OF TIME 26 COMPLETE *****
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18415668417561765 Cmp ID: 2071838830 Cmp Bid: 4519
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1320083600428527 Cmp ID: 2071838830 Cmp Bid: 2833
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14134756303544338 Cmp ID: 2071838830 Cmp Bid: 2844
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18411225238877255 Cmp ID: 2071838830 Cmp Bid: 344
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.14734872489473255 Cmp ID: 2071838830 Cmp Bid: 5614
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.15230808959027137 Cmp ID: 2071838830 Cmp Bid: 981
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.13000169097619826 Cmp ID: 2071838830 Cmp Bid: 3928
15/11 11:34:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15366011001484195 Cmp ID: 2071838830 Cmp Bid: 1896
15/11 11:34:30 INFO sim.Simulation|***** START OF TIME 27 *****
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #233774005 at price 5.05
15/11 11:34:30 INFO demand.CampaignImpl|Applied daily limit for campaign #233774005 at price 5.05
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #894045021 at price 1.253
15/11 11:34:30 INFO demand.CampaignImpl|Applied daily limit for campaign #894045021 at price 1.253
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #737272221 at price 4.979
15/11 11:34:30 INFO demand.CampaignImpl|Applied daily limit for campaign #737272221 at price 4.979
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1653349958 at price 2.777
15/11 11:34:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1653349958 at price 2.777
15/11 11:34:30 INFO agents.DemandAgent|Day 27 : Auction pending campaign: CampaignImpl [id=2071838830, reachImps=5616, dayStart=28, dayEnd=37, targetSegment=[OLD, FEMALE], videoCoef=2.728174763211004, mobileCoef=1.873674020822746, budgetMillis=0, advertiser=null]
15/11 11:34:30 FINE agents.DemandAgent|Day 27 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2585986442444381DummyAdnetwork-4: 1.242127583828177DummyAdnetwork-3: 1.2664906802506457adv1: 1.111779456964188DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 1.048803670965965DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.14294125631899
15/11 11:34:30 FINE agents.DemandAgent|Day 27 :Reporting campaign auction results... CampaignImpl [id=2071838830, reachImps=5616, dayStart=28, dayEnd=37, targetSegment=[OLD, FEMALE], videoCoef=2.728174763211004, mobileCoef=1.873674020822746, budgetMillis=2275, advertiser=DummyAdnetwork-5]
15/11 11:34:30 FINE agents.DemandAgent|Day 27 :Reporting UCS auction results... DummyAdnetwork-5[efday=27, level=0.81, price=0.13248284643712585] DummyAdnetwork-4[efday=27, level=1.0, price=0.17573397464275586] DummyAdnetwork-3[efday=27, level=0.5314410000000002, price=0.05423574728882631] adv1[efday=27, level=0.5904900000000002, price=0.08409184943670898] DummyAdnetwork-2[efday=27, level=0.9, price=0.15686356106588817] DummyAdnetwork-7[efday=27, level=0.6561000000000001, price=0.09813298001695855] DummyAdnetwork-6[efday=27, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=27, level=0.7290000000000001, price=0.11263319209514287] 
15/11 11:34:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@31bd4d49
15/11 11:34:30 INFO agents.DemandAgent|Day 27 :Notifying new campaign opportunity: CampaignImpl [id=1651285521, reachImps=775, dayStart=29, dayEnd=31, targetSegment=[HIGH_INCOME, MALE, YOUNG], videoCoef=2.6805717157122344, mobileCoef=1.9435440520423684, budgetMillis=0, advertiser=null]
15/11 11:34:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:34:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:34:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:34:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:34:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:34:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:34:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:34:30 SEVERE demand.CampaignImpl|Campaign #737272221 impressed while over limit. Current cost: 0.8562312434280261 Budget limit: 4.979
15/11 11:34:30 SEVERE agents.DemandAgent|Day 27 :Campaign limit expired Impressed while over limit: 737272221, daily limit was: 1237, 4.979 values are: 1239.0715127926283, 0.8562312434280261, total limit was: 2147483647, Infinity total values are: 27827.0919933749831239.0715127926283, 2.09617290982274350.8562312434280261
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=737272221, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
15/11 11:34:30 SEVERE demand.CampaignImpl|Campaign #894045021 impressed while over limit. Current cost: 1.2571990407949887 Budget limit: 1.253
15/11 11:34:30 SEVERE agents.DemandAgent|Day 27 :Campaign limit expired Impressed while over limit: 894045021, daily limit was: 7344, 1.253 values are: 1030.2956286803687, 1.2571990407949887, total limit was: 2147483647, Infinity total values are: 4088.7572463445891030.2956286803687, 0.00236094001069768941.2571990407949887
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=894045021, AdNetwork=adv1] due to limit. My name is adv1
15/11 11:34:30 SEVERE demand.CampaignImpl|Campaign #1653349958 impressed while over limit. Current cost: 0.0021508757157572196 Budget limit: 2.777
15/11 11:34:30 SEVERE agents.DemandAgent|Day 27 :Campaign limit expired Impressed while over limit: 1653349958, daily limit was: 9178, 2.777 values are: 9181.676506006232, 0.0021508757157572196, total limit was: 2147483647, Infinity total values are: 0.09181.676506006232, 0.00.0021508757157572196
15/11 11:34:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1653349958, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
15/11 11:34:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 491
15/11 11:34:30 INFO sim.Simulation|***** START OF TIME 27 COMPLETE *****
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19986128075442972 Cmp ID: 1651285521 Cmp Bid: 483
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12913317527090443 Cmp ID: 1651285521 Cmp Bid: 99
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1967111384492657 Cmp ID: 1651285521 Cmp Bid: 466
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.11928576088640214 Cmp ID: 1651285521 Cmp Bid: 684
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10918870072227663 Cmp ID: 1651285521 Cmp Bid: 556
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11993725936496652 Cmp ID: 1651285521 Cmp Bid: 434
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12042356836974533 Cmp ID: 1651285521 Cmp Bid: 315
15/11 11:34:31 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16045403782489956 Cmp ID: 1651285521 Cmp Bid: 10
15/11 11:34:40 INFO sim.Simulation|***** START OF TIME 28 *****
15/11 11:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #894045021 at price 1.253
15/11 11:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #894045021 at price 1.253
15/11 11:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #233774005 at price 5.05
15/11 11:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #233774005 at price 5.05
15/11 11:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2071838830 at price 2.275
15/11 11:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2071838830 at price 2.275
15/11 11:34:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=1651285521, reachImps=775, dayStart=29, dayEnd=31, targetSegment=[HIGH_INCOME, MALE, YOUNG], videoCoef=2.6805717157122344, mobileCoef=1.9435440520423684, budgetMillis=0, advertiser=null]
15/11 11:34:40 FINE agents.DemandAgent|Day 28 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2585986442444381DummyAdnetwork-4: 1.242127583828177DummyAdnetwork-3: 1.2664906802506457adv1: 1.111779456964188DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 1.048803670965965DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.14294125631899
15/11 11:34:40 FINE agents.DemandAgent|Day 28 :Reporting campaign auction results... CampaignImpl [id=1651285521, reachImps=775, dayStart=29, dayEnd=31, targetSegment=[HIGH_INCOME, MALE, YOUNG], videoCoef=2.6805717157122344, mobileCoef=1.9435440520423684, budgetMillis=383, advertiser=adv1]
15/11 11:34:40 FINE agents.DemandAgent|Day 28 :Reporting UCS auction results... DummyAdnetwork-5[efday=28, level=0.7290000000000001, price=0.10741722044826005] DummyAdnetwork-4[efday=28, level=0.6561000000000001, price=0.09273813610755442] DummyAdnetwork-3[efday=28, level=0.9, price=0.13829409901335776] adv1[efday=28, level=0.5314410000000002, price=0.0690882286540818] DummyAdnetwork-2[efday=28, level=0.5904900000000002, price=0.07794961652170412] DummyAdnetwork-7[efday=28, level=0.81, price=0.12336955256811982] DummyAdnetwork-6[efday=28, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=28, level=1.0, price=0.18411225238877255] 
15/11 11:34:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@2886fcc
15/11 11:34:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=1501867473, reachImps=5300, dayStart=30, dayEnd=34, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.7500056167984646, mobileCoef=1.952082409061099, budgetMillis=0, advertiser=null]
15/11 11:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:34:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:34:40 SEVERE demand.CampaignImpl|Campaign #2071838830 impressed while over limit. Current cost: 0.0 Budget limit: 2.275
15/11 11:34:40 SEVERE agents.DemandAgent|Day 28 :Campaign limit expired Impressed while over limit: 2071838830, daily limit was: 5616, 2.275 values are: 5618.163516688265, 0.0, total limit was: 2147483647, Infinity total values are: 0.05618.163516688265, 0.00.0
15/11 11:34:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2071838830, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
15/11 11:34:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 726
15/11 11:34:40 INFO sim.Simulation|***** START OF TIME 28 COMPLETE *****
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12937510510616243 Cmp ID: 1501867473 Cmp Bid: 3568
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17095473311860038 Cmp ID: 1501867473 Cmp Bid: 2171
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14119049123385716 Cmp ID: 1501867473 Cmp Bid: 497
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1367289038465222 Cmp ID: 1501867473 Cmp Bid: 3788
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1581595214976342 Cmp ID: 1501867473 Cmp Bid: 4956
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13750724169539744 Cmp ID: 1501867473 Cmp Bid: 729
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.19715718864062914 Cmp ID: 1501867473 Cmp Bid: 3608
15/11 11:34:41 FINE agents.DemandAgent|Day 28 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.14211532629795673 Cmp ID: 1501867473 Cmp Bid: 3052
15/11 11:34:50 INFO sim.Simulation|***** START OF TIME 29 *****
15/11 11:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #233774005 at price 5.05
15/11 11:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #233774005 at price 5.05
15/11 11:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1651285521 at price 0.383
15/11 11:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1651285521 at price 0.383
15/11 11:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2071838830 at price 2.275
15/11 11:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2071838830 at price 2.275
15/11 11:34:50 INFO agents.DemandAgent|Day 29 : Auction pending campaign: CampaignImpl [id=1501867473, reachImps=5300, dayStart=30, dayEnd=34, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.7500056167984646, mobileCoef=1.952082409061099, budgetMillis=0, advertiser=null]
15/11 11:34:50 INFO demand.CampaignImpl|Campaign 1710947524 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=8230.884342829777, otherImps=0.0, cost=0.0] Reach 7632 ERR 1.0671645804854133 Budget 4.027 Revenue 4.29747176561476
15/11 11:34:50 FINE agents.DemandAgent|Day 29 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2585986442444381DummyAdnetwork-4: 1.242127583828177DummyAdnetwork-3: 1.2664906802506457adv1: 1.111779456964188DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 1.059820216677634DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.14294125631899
15/11 11:34:50 FINE agents.DemandAgent|Day 29 :Reporting campaign auction results... CampaignImpl [id=1501867473, reachImps=5300, dayStart=30, dayEnd=34, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.7500056167984646, mobileCoef=1.952082409061099, budgetMillis=3052, advertiser=DummyAdnetwork-7]
15/11 11:34:50 FINE agents.DemandAgent|Day 29 :Reporting UCS auction results... DummyAdnetwork-5[efday=29, level=0.5904900000000002, price=0.07043704894581163] DummyAdnetwork-4[efday=29, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=29, level=0.5314410000000002, price=0.05802735230054743] adv1[efday=29, level=0.7290000000000001, price=0.08778878134154436] DummyAdnetwork-2[efday=29, level=0.9, price=0.1444086340424096] DummyAdnetwork-7[efday=29, level=0.81, price=0.1045978719694326] DummyAdnetwork-6[efday=29, level=0.6561000000000001, price=0.07869083586935455] DummyAdnetwork[efday=29, level=1.0, price=0.1967111384492657] 
15/11 11:34:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@123008cb
15/11 11:34:50 INFO agents.DemandAgent|Day 29 :Notifying new campaign opportunity: CampaignImpl [id=1393029966, reachImps=8975, dayStart=31, dayEnd=40, targetSegment=[OLD, LOW_INCOME, MALE], videoCoef=2.1542077105019852, mobileCoef=2.2542144881045667, budgetMillis=0, advertiser=null]
15/11 11:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:34:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:34:50 SEVERE demand.CampaignImpl|Campaign #1651285521 impressed while over limit. Current cost: 0.0 Budget limit: 0.383
15/11 11:34:50 SEVERE agents.DemandAgent|Day 29 :Campaign limit expired Impressed while over limit: 1651285521, daily limit was: 775, 0.383 values are: 778.3821565785821, 0.0, total limit was: 2147483647, Infinity total values are: 0.0778.3821565785821, 0.00.0
